id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens,date,extracted_entities,content_category,enhanced_hate_score,virality_score,spike_day,engagement_rank,hate_intensity,hate_keywords_count,reply_chain_depth,spike_cause,spike_top_entities,spike_external_cause,contextual_relevance,is_reply,user_influence,mention_count,hashtag_count,url_count,conversation_size,conversation_centrality
1266092372120571905,thatoneoddball,1265780097820299264,1265780097820299264,razzlerocks,2020-05-28 19:41:59,THANK. YOU.,1,0,0,thank,"thank, []",0.0,"[101, 4067, 102]",2020-05-28,"['[]', 'thank']",general,0.0,0.001,0,0.3914354644149578,0.0,0,2,normal_activity,,no_spike,none,1,0.0004021895412910995,0,0,0,9,0.1836734693877551
1268105872183562240,Katgamingftw,1265780097820299264,1265780097820299264,razzlerocks,2020-06-03 09:02:54,"Innocent cops are being killed too, so yes we certainly can fucking say #bluelivesmater",0,0,0,innocent cops killed yes certainly fucking say bluelivesmater,"killed yes, yes certainly, [('bluelivesmater', #bluelivesmater, cops killed, say bluelivesmater, certainly fucking, innocent, 'PERSON')], fucking say, innocent cops",-0.0214285714285714,"[101, 7036, 10558, 2730, 2748, 5121, 8239, 2360, 2630, 3669, 6961, 8585, 2099, 102]",2020-06-03,"[""[('bluelivesmater'"", "" 'PERSON')]"", 'killed yes', 'yes certainly', 'cops killed', 'say bluelivesmater', 'certainly fucking', 'innocent cops', 'innocent', 'fucking say', '#bluelivesmater']",general,0.2,0.0,0,0.1652593486127865,0.2,1,2,normal_activity,,no_spike,none,1,0.0,0,1,0,9,0.1836734693877551
1268298806141075456,platurt,1265780097820299264,1265780097820299264,razzlerocks,2020-06-03 21:49:33,"Blacklivesmatter and bluelivesmatter aren't exclusive to each other. Racist cops leading to the death of black people is wrong and the bad image of cops leading to the death of innocent cops is wrong.

It's not about what is more important either, both warrants at least a hashtag",0,0,0,blacklivesmatter bluelivesmatter arent exclusive racist cops leading death black people wrong bad image cops leading death innocent cops wrong important warrants hashtag,"black people, [], racist, leading death, people wrong, exclusive racist, cops wrong, wrong bad, cops leading, innocent cops, death innocent, bad image, image cops, bluelivesmatter exclusive, either warrants, least hashtag, blacklivesmatter bluelivesmatter, racist cops, war, important either, wrong important",-0.099074074074074,"[101, 2304, 3669, 6961, 18900, 3334, 2630, 3669, 6961, 18900, 3334, 4995, 2102, 7262, 16939, 10558, 2877, 2331, 2304, 2111, 3308, 2919, 3746, 10558, 2877, 2331, 7036, 10558, 3308, 2590, 10943, 2015, 23325, 15900, 102]",2020-06-03,"['[]', 'black people', 'racist', 'leading death', 'people wrong', 'exclusive racist', 'cops wrong', 'wrong bad', 'cops leading', 'innocent cops', 'death innocent', 'bad image', 'image cops', 'bluelivesmatter exclusive', 'racist cops', 'either warrants', 'blacklivesmatter bluelivesmatter', 'least hashtag', 'war', 'important either', 'wrong important']",international,0.2,0.0,0,0.1652593486127865,0.2,1,2,normal_activity,,no_spike,none,1,0.0,0,0,0,9,0.1836734693877551
1267907396610990081,razzlerocks,1265780097820299264,1265780097820299264,razzlerocks,2020-06-02 19:54:14,the all lives matter movement was created to silence black lives matter. we know all lives matter. we support all races. we’re saying black lives matter to bring light to the important topics that are police brutality and racial inequality.,0,0,0,lives matter movement created silence black lives matter know lives matter support races saying black lives matter bring light important topics police brutality racial inequality,"races saying, [], matter movement, equality, support races, know lives, matter support, brutality racial, police brutality, topics police, bring light, movement created, police, movement, matter know, silence black, created silence, black lives, light important, saying black, racial inequality",0.1166666666666666,"[101, 3268, 3043, 2929, 2580, 4223, 2304, 3268, 3043, 2113, 3268, 3043, 2490, 3837, 3038, 2304, 3268, 3043, 3288, 2422, 2590, 7832, 2610, 24083, 5762, 16440, 102]",2020-06-02,"['[]', 'races saying', 'matter movement', 'equality', 'support races', 'know lives', 'racial inequality', 'matter support', 'brutality racial', 'police brutality', 'topics police', 'bring light', 'movement created', 'police', 'movement', 'matter know', 'silence black', 'created silence', 'black lives', 'light important', 'saying black']",protest,0.1,0.0,0,0.1652593486127865,0.1,0,2,normal_activity,,no_spike,none,1,0.2513463206849808,0,0,0,9,0.1836734693877551
1274491979360088064,Clay_Mysterio,1274491979360088064,0,,2020-06-20 23:59:01,Let me ask around https://x.com/TeannaTrump/st/TeannaTrump/status/1274490989416198144…,1,1,0,let ask,"around https, trump, [], let ask, ask around, let",0.0,"[101, 2292, 3198, 102]",2020-06-20,"['[]', 'around https', 'trump', 'let ask', 'ask around', 'let']",politics,0.0,0.004,1,0.6145958986731002,0.0,0,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.001606463715306971,0,0,1,1,0.02040816326530612
1267558327715840007,shlofolina,1267558327715840007,0,,2020-06-01 20:47:10,black lives matter is not only here while it’s trendy. other things go on ALONG WITH the black lives matter movement. while we focus on it we do not put the world on pause. it should become apart of your day to day. it shouldn’t just be a one time thing during a month.,162,9,1,black lives matter trendy things black lives matter movement focus world pause apart day day shouldnt just time thing month,"movement focus, pause become, matter movement, 'CARDINAL'), [('day', along black, put world, ('a month', world pause, apart day, movement, become apart, day day, 'DATE')], focus put, one time, matter trendy, ('one', black lives, 'DATE'), time thing, along, day one, lives matter, things along, trendy things",0.0283333333333333,"[101, 2304, 3268, 3043, 9874, 2100, 2477, 2304, 3268, 3043, 2929, 3579, 2088, 8724, 4237, 2154, 2154, 5807, 2102, 2074, 2051, 2518, 3204, 102]",2020-06-01,"[""[('day'"", "" 'DATE')"", "" ('one'"", "" 'CARDINAL')"", "" ('a month'"", "" 'DATE')]"", 'movement focus', 'pause become', 'matter movement', 'along black', 'put world', 'world pause', 'apart day', 'movement', 'become apart', 'day day', 'focus put', 'one time', 'matter trendy', 'black lives', 'time thing', 'along', 'day one', 'lives matter', 'things along', 'trendy things']",protest,0.0,0.191,1,0.8510253317249699,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,0,0.0762710280227444,0,0,0,4,0.08163265306122448
1267558326218391562,shlofolina,1267558327715840007,1267558327715840007,shlofolina,2020-06-01 20:47:09,"thoughts on the situation gonna do? absolutely nothing. i’m more focused and proud of the fact that they didn’t do that and gave black people their platform with reasources for change. about the pride post, do not spam it with “what about blm?” because it’s so counterproductive.",195,6,1,thoughts situation gonna absolutely im focused proud fact didnt gave black people platform reasources change pride post spam blm counterproductive,"black people, nothing focused, fact gave, [], situation gon, proud fact, gon absolutely, people platform, blm counterproductive, gave black, reasources change, thoughts situation, blm, platform reasources, focused proud, change pride, post spam, absolutely nothing, spam blm, pride post",0.3333333333333333,"[101, 4301, 3663, 6069, 7078, 10047, 4208, 7098, 2755, 2134, 2102, 2435, 2304, 2111, 4132, 2128, 3022, 8162, 9623, 2689, 6620, 2695, 12403, 2213, 1038, 13728, 4675, 21572, 26638, 102]",2020-06-01,"['[]', 'black people', 'nothing focused', 'fact gave', 'situation gon', 'proud fact', 'gon absolutely', 'people platform', 'blm counterproductive', 'gave black', 'pride post', 'reasources change', 'thoughts situation', 'blm', 'platform reasources', 'focused proud', 'change pride', 'absolutely nothing', 'spam blm', 'post spam']",social,0.4,0.215,1,0.8576598311218335,0.4,2,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0762710280227444,0,0,0,4,0.08163265306122448
1267558327715840007,shlofolina,1267558327715840007,1267558327715840007,shlofolina,2020-06-01 20:47:10,black lives matter is not only here while it’s trendy. other things go on ALONG WITH the black lives matter movement. while we focus on it we do not put the world on pause. it should become apart of your day to day. it shouldn’t just be a one time thing during a month.,162,9,1,black lives matter trendy things black lives matter movement focus world pause apart day day shouldnt just time thing month,"movement focus, pause become, matter movement, 'CARDINAL'), [('day', along black, put world, ('a month', world pause, apart day, movement, become apart, day day, 'DATE')], focus put, one time, matter trendy, ('one', black lives, 'DATE'), time thing, along, day one, lives matter, things along, trendy things",0.0283333333333333,"[101, 2304, 3268, 3043, 9874, 2100, 2477, 2304, 3268, 3043, 2929, 3579, 2088, 8724, 4237, 2154, 2154, 5807, 2102, 2074, 2051, 2518, 3204, 102]",2020-06-01,"[""[('day'"", "" 'DATE')"", "" ('one'"", "" 'CARDINAL')"", "" ('a month'"", "" 'DATE')]"", 'movement focus', 'pause become', 'matter movement', 'along black', 'put world', 'world pause', 'apart day', 'movement', 'become apart', 'day day', 'focus put', 'one time', 'matter trendy', 'black lives', 'time thing', 'along', 'day one', 'lives matter', 'things along', 'trendy things']",protest,0.0,0.191,1,0.8510253317249699,0.0,0,1,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0762710280227444,0,0,0,4,0.08163265306122448
1267558330446352386,shlofolina,1267558327715840007,1267558327715840007,shlofolina,2020-06-01 20:47:10,so y’all are weird speaking over black people like that. so many blacks people have said it’s counterproductive.,138,4,0,yall weird speaking black people like blacks people said counterproductive,"black people, people said, people like, [], weird speaking, said counterproductive, like many, speaking black, blacks people, many blacks",-0.0555555555555555,"[101, 8038, 3363, 6881, 4092, 2304, 2111, 2066, 10823, 2111, 2056, 4675, 21572, 26638, 102]",2020-06-01,"['[]', 'black people', 'people said', 'people like', 'weird speaking', 'said counterproductive', 'like many', 'speaking black', 'blacks people', 'many blacks']",general,0.1,0.15,1,0.841978287092883,0.1,0,2,volume_spike_viral_content,"[](37), black lives(17), 'ORG')](16), lives matter(14), 'PERSON')](14)","Guardian correlation: Grindr dating app removes ethnicity filter to support Black Lives Matter (score: 4, strength: high)",general,1,0.0762710280227444,0,0,0,4,0.08163265306122448
1274490310890909696,Kenndoe_,1274490310890909696,0,,2020-06-20 23:52:23,Black Lives Matter over personal agendas! If you really a goat you could get a ring no matter the year! Why bring attention to NBA with all our brothers and sisters hurting smh,0,0,0,black lives matter personal agendas really goat ring matter year bring attention nba brothers sisters hurting smh,"'ORG')], ring matter, attention nba, brothers sisters, sisters hurting, why, could get, year bring, really goat, agendas really, hurting smh, ('NBA', matter personal, personal agendas, goat could, matter year, black, [('the year', matter, black lives matter, black lives, nba brothers, 'DATE'), bring attention",0.0277777777777777,"[101, 2304, 3268, 3043, 3167, 11376, 2015, 2428, 13555, 3614, 3043, 2095, 3288, 3086, 6452, 3428, 5208, 11878, 15488, 2232, 102]",2020-06-20,"[""[('the year'"", "" 'DATE')"", "" ('NBA'"", "" 'ORG')]"", 'ring matter', 'attention nba', 'brothers sisters', 'sisters hurting', 'why', 'could get', 'year bring', 'really goat', 'agendas really', 'hurting smh', 'bring attention', 'matter personal', 'personal agendas', 'goat could', 'matter year', 'black', 'matter', 'black lives matter', 'black lives', 'nba brothers']",general,0.2,0.0,1,0.1652593486127865,0.2,0,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.0,0,0,0,1,0.02040816326530612
1274489933583941632,MrBassFace,1274489933583941632,0,,2020-06-20 23:50:53,"I am not feeling good vibes right now. A whole bunch of people are creating rumors and lying about me, my lady, and my music. Say it to my face. I would love to welcome and discredit your claims. If you have feelings, I ain't hard to find. Black lives must not matter anymore. SMH",6,0,1,feeling good vibes right bunch people creating rumors lying lady music say face love welcome discredit claims feelings aint hard black lives matter anymore smh,"welcome discredit, vibes right, whole bunch, [], face would, claims feelings, rumors lying, matter anymore, lying lady, say face, hard find, discredit claims, feeling good, lives must, find black, people creating, would love, right whole, creating rumors, must matter, lady music",0.2896258503401361,"[101, 3110, 2204, 21209, 2015, 2157, 9129, 2111, 4526, 11256, 4688, 3203, 2189, 2360, 2227, 2293, 6160, 5860, 5596, 4183, 4447, 5346, 7110, 2102, 2524, 2304, 3268, 3043, 4902, 15488, 2232, 102]",2020-06-20,"['[]', 'welcome discredit', 'vibes right', 'whole bunch', 'face would', 'claims feelings', 'rumors lying', 'matter anymore', 'lying lady', 'say face', 'hard find', 'discredit claims', 'feeling good', 'lives must', 'find black', 'people creating', 'would love', 'right whole', 'creating rumors', 'must matter', 'lady music']",general,0.2,0.008,1,0.7080820265379976,0.2,1,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274489936712888320,MrBassFace,1274489933583941632,1274489933583941632,MrBassFace,2020-06-20 23:50:54,"Playing these block and spy, screenshot, talk behind my back BS games, yet can't approach me to tell me what I did to you in the first place other than love my lady, help to educate people on how to be non-judgmental or discriminatory in their language. MF I taught you how to use",4,0,1,playing block spy screenshot talk bs games approach tell did place love lady help educate people nonjudgmental discriminatory language mf taught use,"place love, spy screenshot, playing, help educate, first place, yet approach, people discriminatory, behind back, block spy, nato, educate people, 'ORDINAL')], [('first', language taught, approach tell, screenshot talk, lady help, discriminatory language, talk behind, love lady, taught use, games yet",0.045,"[101, 2652, 3796, 8645, 12117, 12326, 2831, 18667, 2399, 3921, 2425, 2106, 2173, 2293, 3203, 2393, 16957, 2111, 2512, 9103, 2094, 21693, 21050, 5860, 20026, 28230, 2653, 1049, 2546, 4036, 2224, 102]",2020-06-20,"[""[('first'"", "" 'ORDINAL')]"", 'place love', 'spy screenshot', 'playing', 'help educate', 'first place', 'yet approach', 'people discriminatory', 'behind back', 'block spy', 'nato', 'educate people', 'language taught', 'approach tell', 'screenshot talk', 'lady help', 'discriminatory language', 'talk behind', 'love lady', 'taught use', 'games yet']",international,0.0,0.006,1,0.6755126658624849,0.0,0,1,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,1,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274489939963506688,MrBassFace,1274489933583941632,1274489933583941632,MrBassFace,2020-06-20 23:50:55,"use your microphone, taught you about free DAW programs to download so your whack ass blackface song can be made, made beats for you, encouraged you to make music, and my lady bought a beat for you to pay you for the 19/20 domain fee on her website then you tell people she",4,0,1,use microphone taught free daw programs download whack ass blackface song beats encouraged make music lady bought beat pay 1920 domain fee website tell people,"[('DAW', made beats, ass blackface, beats encouraged, tell people, whack ass, 'CARDINAL')], ('19/20', make music, beat pay, free daw, download whack, website tell, daw, blackface song, bought beat, microphone taught, 'ORG'), programs download, encouraged make, song made, domain fee, fee website, lady bought",0.4,"[101, 2224, 15545, 4036, 2489, 4830, 2860, 3454, 8816, 1059, 3270, 3600, 4632, 2304, 12172, 2299, 10299, 6628, 2191, 2189, 3203, 4149, 3786, 3477, 4444, 5884, 7408, 4037, 2425, 2111, 102]",2020-06-20,"[""[('DAW'"", "" 'ORG')"", "" ('19/20'"", "" 'CARDINAL')]"", 'made beats', 'ass blackface', 'beats encouraged', 'tell people', 'whack ass', 'make music', 'beat pay', 'free daw', 'download whack', 'website tell', 'daw', 'blackface song', 'bought beat', 'microphone taught', 'programs download', 'encouraged make', 'song made', 'domain fee', 'fee website', 'lady bought']",general,0.0,0.006,1,0.6755126658624849,0.0,0,1,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,1,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274489943331500033,MrBassFace,1274489933583941632,1274489933583941632,MrBassFace,2020-06-20 23:50:56,"Didn't give you anything, I've got the receipts from cash app and Paypal for the money she sent you and your bitch crew. Fuck dude, I drove her to the Airport to see you four times. I got the receipts for that too. During each of our gigs, your punk ass just ""had to talk to her.""",4,0,1,didnt ive got receipts cash app paypal money sent bitch crew fuck dude drove airport times got receipts gigs punk ass just talk,"anything got, drove airport, ass talk, 'PERSON'), paypal money, dude drove, airport see, 'CARDINAL')], ('four', punk ass, got receipts, fuck, [('Paypal', times got, receipts cash, gigs punk, paypal, crew fuck, cash app, see four, money sent, during, fuck dude, receipts gigs",-0.4,"[101, 2134, 2102, 4921, 2063, 2288, 28258, 5356, 10439, 3477, 12952, 2769, 2741, 7743, 3626, 6616, 12043, 5225, 3199, 2335, 2288, 28258, 20929, 7196, 4632, 2074, 2831, 102]",2020-06-20,"[""[('Paypal'"", "" 'PERSON')"", "" ('four'"", "" 'CARDINAL')]"", 'anything got', 'drove airport', 'ass talk', 'paypal money', 'dude drove', 'airport see', 'punk ass', 'got receipts', 'fuck', 'times got', 'receipts cash', 'gigs punk', 'paypal', 'crew fuck', 'cash app', 'see four', 'money sent', 'during', 'fuck dude', 'receipts gigs']",general,0.0,0.006,1,0.6755126658624849,0.0,0,1,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,1,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274489946888232960,MrBassFace,1274489933583941632,1274489933583941632,MrBassFace,2020-06-20 23:50:56,"And almost everytime you did, she would come back to the stage crying, FU IMG. I saw all of your text messages accusing her of trying to fuck pretty much every DJ she spoke to trying to push your music and our music you bitch. MQZ SP, Isa, Y'all say she pretends to be me online",4,0,1,everytime did come stage crying fu img saw text messages accusing trying fuck pretty dj spoke trying push music music bitch mqz sp isa yall say pretends online,"img saw, isa say, music music, [('FU IMG', much every, 'PERSON'), come back, and, ('Isa', trying fuck, mqz, would come, ('MQZ SP', almost everytime, saw text, pretends online, accusing trying, 'PERSON')], bitch mqz, music bitch, crying img, 'ORG'), every spoke, text messages, (""Y'all"", everytime would, push music",-0.03,"[101, 2296, 7292, 2106, 2272, 2754, 6933, 11865, 10047, 2290, 2387, 3793, 7696, 16723, 2667, 6616, 3492, 6520, 3764, 2667, 5245, 2189, 2189, 7743, 1049, 4160, 2480, 11867, 18061, 8038, 3363, 2360, 9811, 2015, 3784, 102]",2020-06-20,"[""[('FU IMG'"", "" 'PERSON')"", "" ('MQZ SP'"", "" 'ORG')"", "" ('Isa'"", "" 'ORG')"", ' (""Y\'all""', "" 'PERSON')]"", 'img saw', 'isa say', 'music music', 'much every', 'come back', 'and', 'trying fuck', 'mqz', 'would come', 'almost everytime', 'saw text', 'pretends online', 'accusing trying', 'bitch mqz', 'music bitch', 'crying img', 'every spoke', 'text messages', 'everytime would', 'push music']",general,0.2,0.006,1,0.6755126658624849,0.2,0,1,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,1,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274489969336176640,MrBassFace,1274489933583941632,1274489933583941632,MrBassFace,2020-06-20 23:51:02,"Oh & MQZ not only does she support herself through jewelry sales, modeling, counseling consultations, & human services as a Social Worker & Care giver, she donates at least $100 bucks a month to different causes. She hustles & spreads kindness while u sit on ur ass & talk shit",4,0,1,oh mqz does support jewelry sales modeling counseling consultations human services social worker care giver donates 100 bucks month different causes hustles spreads kindness u sit ur ass talk shit,"bucks month, talk shit, care, donates least, ass talk, consultations human, modeling counseling, jewelry sales, mqz, spreads kindness, sales modeling, support jewelry, giver donates, 'ORG'), services social, month different, different causes, worker care, kindness sit, mqz support, social worker, 'MONEY')], [('Social Worker & Care', ('at least $100 bucks'",-0.0777777777777777,"[101, 2821, 1049, 4160, 2480, 2515, 2490, 11912, 4341, 11643, 17041, 16053, 2015, 2529, 2578, 2591, 7309, 2729, 2507, 2099, 21357, 2015, 2531, 14189, 3204, 2367, 5320, 15876, 22516, 2015, 20861, 16056, 1057, 4133, 24471, 4632, 2831, 4485, 102]",2020-06-20,"[""[('Social Worker & Care'"", "" 'ORG')"", "" ('at least $100 bucks'"", "" 'MONEY')]"", 'bucks month', 'talk shit', 'care', 'donates least', 'ass talk', 'consultations human', 'modeling counseling', 'jewelry sales', 'mqz', 'spreads kindness', 'sales modeling', 'support jewelry', 'giver donates', 'services social', 'month different', 'different causes', 'worker care', 'kindness sit', 'mqz support', 'social worker']",general,0.0,0.006,1,0.6755126658624849,0.0,0,1,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,1,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274489971269709825,MrBassFace,1274489933583941632,1274489933583941632,MrBassFace,2020-06-20 23:51:02,"I pay her to promote music for me. Duh. I run my own shit, always have. It is not her fault that none of you have been loved enough that your partner doesn't support all of your work online publicly SOULWHACK, I saw those messages to her from your wife, yet you said it was your",4,0,1,pay promote music duh run shit fault loved partner doesnt support work online publicly soulwhack saw messages wife said,"'ORG')], fault none, loved enough, [('SOULWHACK', support work, promote music, online publicly, duh run, messages wife, wife yet, work online, run shit, partner support, publicly soulwhack, always fault, soulwhack, soulwhack saw, none loved, shit always, music duh, duh, saw messages",0.1333333333333333,"[101, 3477, 5326, 2189, 4241, 2232, 2448, 4485, 6346, 3866, 4256, 2987, 2102, 2490, 2147, 3784, 7271, 3969, 2860, 3270, 3600, 2387, 7696, 2564, 2056, 102]",2020-06-20,"[""[('SOULWHACK'"", "" 'ORG')]"", 'fault none', 'loved enough', 'support work', 'promote music', 'online publicly', 'duh run', 'messages wife', 'wife yet', 'work online', 'run shit', 'partner support', 'publicly soulwhack', 'always fault', 'soulwhack', 'soulwhack saw', 'none loved', 'shit always', 'music duh', 'duh', 'saw messages']",general,0.2,0.006,1,0.6755126658624849,0.2,0,1,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,1,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274489976026050560,MrBassFace,1274489933583941632,1274489933583941632,MrBassFace,2020-06-20 23:51:03,"crazy ex. Funny how all of your ex's are ""crazy."" You do know that is a tale tell sign of your abuse. You are not ""inlightened"", you repeat and regurgitate. Take it out of your name. You talk shit about her running multiple accounts yet you have 3 of your own, Soulrac is IMG",4,0,1,crazy ex funny exs crazy know tale tell sign abuse inlightened repeat regurgitate talk shit running multiple accounts 3 soulrac img,"'ORG')], regurgitate take, talk shit, img, crazy know, know tale, inlightened repeat, 'PERSON'), you, ('Soulrac', ('IMG', 'CARDINAL'), soulrac img, sign abuse, running multiple, tale tell, yet soulrac, funny, crazy funny, accounts yet, abuse inlightened, take, funny crazy, tell sign, shit running, [('3'",-0.0916666666666666,"[101, 4689, 4654, 6057, 4654, 2015, 4689, 2113, 6925, 2425, 3696, 6905, 1999, 7138, 6675, 9377, 19723, 12514, 17570, 2831, 4485, 2770, 3674, 6115, 1017, 3969, 22648, 10047, 2290, 102]",2020-06-20,"[""[('3'"", "" 'CARDINAL')"", "" ('Soulrac'"", "" 'PERSON')"", "" ('IMG'"", "" 'ORG')]"", 'regurgitate take', 'talk shit', 'img', 'crazy know', 'know tale', 'inlightened repeat', 'you', 'soulrac img', 'sign abuse', 'running multiple', 'tale tell', 'yet soulrac', 'funny', 'crazy funny', 'accounts yet', 'abuse inlightened', 'take', 'funny crazy', 'tell sign', 'shit running']",general,0.1,0.006,1,0.6755126658624849,0.1,0,1,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,1,0.0026086377960243554,0,0,0,8,0.16326530612244897
1274487554474160128,beereur,1274487554474160128,0,,2020-06-20 23:41:26,Charlotte Breweries Come Together To Brew ‘Black Lives Matter' Beer https://qoo.ly/36nqdj,0,0,0,charlotte breweries come brew black lives matter beer,"matter, brew black, together brew, brew, beer https, charlotte breweries come together to brew, black lives matter, charlotte breweries, charlotte, come together, black lives, breweries come together, beer, 'PERSON')], breweries come, lives matter, [('Charlotte Breweries', matter beer",-0.1666666666666666,"[101, 5904, 18710, 3111, 2272, 24702, 2304, 3268, 3043, 5404, 102]",2020-06-20,"[""[('Charlotte Breweries'"", "" 'PERSON')]"", 'matter', 'brew black', 'together brew', 'brew', 'beer https', 'charlotte breweries come together to brew', 'black lives matter', 'charlotte breweries', 'charlotte', 'come together', 'black lives', 'breweries come together', 'beer', 'breweries come', 'lives matter', 'matter beer']",general,0.0,0.0,1,0.1652593486127865,0.0,0,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.0,0,0,1,1,0.02040816326530612
1274488874836865025,TodayHeadline42,1274488874836865025,0,,2020-06-20 23:46:41,Jeremy Corbyn’s brother Piers named as one of 23 suspects charged with Black Lives Matter and lockdown protest offences https://todayheadline.co/jeremy-corbyns-brother-piers-named-as-one-of-23-suspects-charged-with-black-lives-matter-and-lockdown-protest-offences/…,0,0,0,jeremy corbyns brother piers named 23 suspects charged black lives matter lockdown protest offences,"('23', 'ORG')], [('Jeremy Corbyn’s', corbyn brother, one suspects, 'PERSON'), corbyn, 'CARDINAL'), named one, protest, offences https, suspects charged, piers, jeremy corbyn, black, protest offences, brother piers, piers named, matter lockdown, matter, ('Black Lives Matter', ('one', jeremy, black lives matter, black lives, charged black, lockdown protest",-0.1666666666666666,"[101, 7441, 2522, 15185, 6038, 2015, 2567, 16067, 2315, 2603, 13172, 5338, 2304, 3268, 3043, 5843, 7698, 6186, 18421, 102]",2020-06-20,"[""[('Jeremy Corbyn’s'"", "" 'PERSON')"", "" ('one'"", "" 'CARDINAL')"", "" ('23'"", "" 'CARDINAL')"", "" ('Black Lives Matter'"", "" 'ORG')]"", 'corbyn brother', 'one suspects', 'corbyn', 'named one', 'protest', 'offences https', 'suspects charged', 'piers', 'jeremy corbyn', 'black', 'protest offences', 'brother piers', 'piers named', 'matter lockdown', 'matter', 'jeremy', 'black lives matter', 'black lives', 'charged black', 'lockdown protest']",protest,0.0,0.0,1,0.1652593486127865,0.0,0,0,volume_spike_viral_content,"black(47), black lives(46), lives matter(42), matter(30), 'PERSON')](29)","Guardian correlation: 'Tipping point': Greta Thunberg hails Black Lives Matter protests (score: 6, strength: high)",general,0,0.0,0,0,1,1,0.02040816326530612
